date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:27	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:28%20GMT	https://privaccyoficial.shop/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-brands-400d41d.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:27	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:28%20GMT	https://privaccyoficial.shop/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-brands-400.woff2	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:28	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:28%20GMT	https://privaccyoficial.shop/webfonts/fa-brands-400.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-brands-400.woff	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:28	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:29%20GMT	https://privaccyoficial.shop/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-brands-400.ttf	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:29	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:29%20GMT	https://privaccyoficial.shop/webfonts/fa-brands-400.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-brands-400.svg	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:29	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:29%20GMT	https://privaccyoficial.shop/webfonts/fa-duotone-900.eot	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-duotone-900.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:29	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:30%20GMT	https://privaccyoficial.shop/webfonts/fa-duotone-900.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-duotone-900d41d.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:30	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:30%20GMT	https://privaccyoficial.shop/webfonts/fa-duotone-900.woff2	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-duotone-900.woff2	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:30	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:31%20GMT	https://privaccyoficial.shop/webfonts/fa-duotone-900.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-duotone-900.woff	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:30	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:31%20GMT	https://privaccyoficial.shop/webfonts/fa-duotone-900.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-duotone-900.ttf	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:31%20GMT	https://privaccyoficial.shop/webfonts/fa-duotone-900.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-duotone-900.svg	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:32%20GMT	https://privaccyoficial.shop/webfonts/fa-light-300.eot	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-light-300.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:32%20GMT	https://privaccyoficial.shop/webfonts/fa-light-300.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-light-300d41d.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:32	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:32%20GMT	https://privaccyoficial.shop/webfonts/fa-light-300.woff2	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-light-300.woff2	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:32	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:33%20GMT	https://privaccyoficial.shop/webfonts/fa-light-300.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-light-300.woff	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:33	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:33%20GMT	https://privaccyoficial.shop/webfonts/fa-light-300.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-light-300.ttf	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:33	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:33%20GMT	https://privaccyoficial.shop/webfonts/fa-light-300.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-light-300.svg	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:33	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:34%20GMT	https://privaccyoficial.shop/webfonts/fa-regular-400.eot	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-regular-400.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:34%20GMT	https://privaccyoficial.shop/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-regular-400d41d.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:35%20GMT	https://privaccyoficial.shop/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-regular-400.woff2	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:35%20GMT	https://privaccyoficial.shop/webfonts/fa-regular-400.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-regular-400.woff	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:35	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:35%20GMT	https://privaccyoficial.shop/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-regular-400.ttf	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:35	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:36%20GMT	https://privaccyoficial.shop/webfonts/fa-regular-400.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-regular-400.svg	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:36%20GMT	https://privaccyoficial.shop/webfonts/fa-solid-900.eot	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-solid-900.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:36%20GMT	https://privaccyoficial.shop/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-solid-900d41d.eot	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:37%20GMT	https://privaccyoficial.shop/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-solid-900.woff2	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:37	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:37%20GMT	https://privaccyoficial.shop/webfonts/fa-solid-900.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-solid-900.woff	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:37	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:38%20GMT	https://privaccyoficial.shop/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-solid-900.ttf	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:37	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:38%20GMT	https://privaccyoficial.shop/webfonts/fa-solid-900.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/webfonts/fa-solid-900.svg	(from https://privaccyoficial.shop/index_files/all.min.css)
18:08:38	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:38%20GMT	https://privaccyoficial.shop/img/loading.gif	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/loading.gif	(from https://privaccyoficial.shop/index_files/app.css)
18:08:38	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:39%20GMT	https://privaccyoficial.shop/index_files/fonts/dripicons-v2.eot	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/dripicons-v2.eot	(from https://privaccyoficial.shop/index_files/app.css)
18:08:39	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:39%20GMT	https://privaccyoficial.shop/index_files/fonts/dripicons-v2.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/dripicons-v2d41d.eot	(from https://privaccyoficial.shop/index_files/app.css)
18:08:39	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:40%20GMT	https://privaccyoficial.shop/index_files/fonts/dripicons-v2.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/dripicons-v2.woff	(from https://privaccyoficial.shop/index_files/app.css)
18:08:39	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:40%20GMT	https://privaccyoficial.shop/index_files/fonts/dripicons-v2.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/dripicons-v2.ttf	(from https://privaccyoficial.shop/index_files/app.css)
18:08:40	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:40%20GMT	https://privaccyoficial.shop/index_files/fonts/dripicons-v2.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/dripicons-v2.svg	(from https://privaccyoficial.shop/index_files/app.css)
18:08:40	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:41%20GMT	https://privaccyoficial.shop/assets/fonts/Inter/Inter-Regular.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/assets/fonts/Inter/Inter-Regular.ttf	(from https://privaccyoficial.shop/index_files/privacy.css)
18:08:41	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:41%20GMT	https://privaccyoficial.shop/img/loading.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/loading.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:41	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:42%20GMT	https://privaccyoficial.shop/img/error.png	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/error.png	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:42	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:42%20GMT	https://privaccyoficial.shop/img/error.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/error.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:42	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:42%20GMT	https://privaccyoficial.shop/img/prev.png	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/prev.png	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:42	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:43%20GMT	https://privaccyoficial.shop/img/next.png	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/next.png	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:43	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:43%20GMT	https://privaccyoficial.shop/img/prev.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/prev.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:43	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:44%20GMT	https://privaccyoficial.shop/img/next.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/next.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:43	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:44%20GMT	https://privaccyoficial.shop/img/close.png	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/close.png	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:44	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:44%20GMT	https://privaccyoficial.shop/img/close.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/close.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:44	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:45%20GMT	https://privaccyoficial.shop/img/play-pause.png	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/play-pause.png	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:44	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:45%20GMT	https://privaccyoficial.shop/img/play-pause.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/play-pause.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:45	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:45%20GMT	https://privaccyoficial.shop/img/video-play.png	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/video-play.png	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:45	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:46%20GMT	https://privaccyoficial.shop/img/video-play.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/img/video-play.svg	(from https://privaccyoficial.shop/index_files/blueimp-gallery.min.css)
18:08:46	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:46%20GMT	https://privaccyoficial.shop/index_files/ajax-loader.gif	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/ajax-loader.gif	(from https://privaccyoficial.shop/index_files/slick-theme.css)
18:08:46	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:47%20GMT	https://privaccyoficial.shop/index_files/fonts/slick.eot	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/slick.eot	(from https://privaccyoficial.shop/index_files/slick-theme.css)
18:08:46	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:47%20GMT	https://privaccyoficial.shop/index_files/fonts/slick.eot?	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/slickd41d.eot	(from https://privaccyoficial.shop/index_files/slick-theme.css)
18:08:47	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:47%20GMT	https://privaccyoficial.shop/index_files/fonts/slick.woff	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/slick.woff	(from https://privaccyoficial.shop/index_files/slick-theme.css)
18:08:47	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:48%20GMT	https://privaccyoficial.shop/index_files/fonts/slick.ttf	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/slick.ttf	(from https://privaccyoficial.shop/index_files/slick-theme.css)
18:08:47	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2021:08:48%20GMT	https://privaccyoficial.shop/index_files/fonts/slick.svg	C:/Meus%20Sites/https___privaccyoficial.shop/privaccyoficial.shop/index_files/fonts/slick.svg	(from https://privaccyoficial.shop/index_files/slick-theme.css)
